id,date_listed,community,zone,lat,lon,property_category,property_type,bedrooms,area_sqft,area_m2,metro_station,metro_line,metro_distance_min,to_burj_khalifa_km,listing_type,price_usd,price_per_sqft_usd
S037877,2023-09-15,Jumeirah Park,Emirates Living,25.04559,55.18011,villa,5BR_villa,5,5128,476.4,Jumeirah Golf Estates,Red,15,19.35,secondary_sale,3064000,597
S037878,2023-07-08,City Walk,Al Wasl,25.2126,55.27551,apartment,3BR,3,1146,106.4,Burj Khalifa/Dubai Mall,Red,21,1.72,secondary_sale,978600,854
S037879,2021-09-25,Jebel Ali,Jebel Ali,24.99747,55.11227,apartment,3BR,3,2382,221.3,Jebel Ali,Red,17,27.56,secondary_sale,319400,134
S037880,2025-10-18,Jumeirah Bay Island,Jumeirah,25.21047,55.27175,apartment,3BR,3,1836,170.6,Financial Centre,Red,19,1.5,secondary_sale,3297700,1796
S037881,2025-10-23,Bur Dubai,Bur Dubai,25.26459,55.3066,apartment,1BR,1,548,50.9,Emirates Towers,Red,23,8.16,secondary_sale,177500,324
S037882,2022-08-17,The Views,The Greens,25.09834,55.17847,apartment,2BR,2,1150,106.8,Mashreq Bank,Red,12,14.63,secondary_sale,484800,422
S037883,2022-11-23,Sobha Hartland,MBR City,25.17318,55.29555,villa,5BR_villa,5,4883,453.7,Abu Baker Al Siddique,Red,52,3.41,secondary_sale,2493700,511
S037884,2023-03-16,Jumeirah Lake Towers,JLT,25.0583,55.13875,apartment,studio,0,643,59.7,Ibn Battuta,Red,18,20.62,secondary_sale,214000,333
S037885,2025-05-05,Business Bay,Business Bay,25.18827,55.25728,apartment,2BR,2,1407,130.7,Burj Khalifa/Dubai Mall,Red,12,1.99,secondary_sale,709200,504
S037886,2022-02-01,The Greens,The Greens,25.09591,55.17605,apartment,1BR,1,837,77.8,Dubai Internet City,Red,2,15.0,secondary_sale,295200,352
S037887,2021-02-25,The Views,The Greens,25.09819,55.17853,apartment,1BR,1,724,67.3,Dubai Internet City,Red,6,14.64,secondary_sale,215400,298
S037888,2022-07-26,Dubai Islands,Deira Islands,25.29023,55.3013,villa,4BR_villa,4,2769,257.2,Salah Al Din (G),Green,20,10.69,secondary_sale,1333600,482
S037889,2025-06-30,Dubai Studio City,Dubai Studio City,25.05554,55.22926,apartment,3BR,3,2557,237.5,Mall of the Emirates,Red,42,16.39,secondary_sale,497800,195
S037890,2025-08-22,Business Bay,Business Bay,25.19408,55.26304,apartment,studio,0,374,34.7,Business Bay,Red,6,1.19,secondary_sale,242100,647
S037891,2022-03-12,Damac Hills,Damac Hills,25.04025,55.25965,apartment,2BR,2,1466,136.2,UAE Pavilion,Red,56,17.51,secondary_sale,278300,190
S037892,2024-07-27,Dubai Hills Estate,Mohammed Bin Rashid,25.11181,55.24039,villa,4BR_villa,4,3660,340.0,Business Bay,Red,41,10.09,secondary_sale,2455500,671
S037893,2021-01-29,Umm Suqeim,Jumeirah,25.16435,55.19634,villa,5BR_villa,5,5908,548.9,Baniyas Square,Red,76,8.66,secondary_sale,2941500,498
S037894,2023-01-05,Sustainable City,Sustainable City,24.97498,55.29889,villa,4BR_villa,4,3668,340.8,BurJuman (G),Green,126,24.83,secondary_sale,1015500,277
S037895,2023-07-08,Reem Mira,Reem,25.049,55.25038,villa,3BR_villa,3,3475,322.8,BurJuman (G),Green,104,16.66,secondary_sale,865100,249
S037896,2020-09-12,Dubai Creek Harbour,Creek,25.19017,55.36639,apartment,4BR_penthouse,4,2793,259.4,Creek,Green,16,9.29,secondary_sale,995600,357
S037897,2024-10-22,The Greens,The Greens,25.10444,55.19021,apartment,1BR,1,902,83.8,Mashreq Bank,Red,12,13.35,secondary_sale,387300,430
S037898,2024-12-01,Al Barsha,Al Barsha,25.10232,55.19269,villa,5BR_villa,5,6315,586.7,Mall of the Emirates,Red,13,13.38,secondary_sale,2242800,355
S037899,2020-05-30,Dubai Investment Park,DIP,24.99061,55.16938,apartment,3BR,3,1595,148.2,Dubai Investment Park,Red,20,25.29,secondary_sale,146600,92
S037900,2026-02-20,Dubai South,Dubai South,24.90631,55.15293,apartment,2BR,2,1067,99.1,Jebel Ali,Red,51,34.58,secondary_sale,141200,132
S037901,2026-03-31,The Views,The Greens,25.11521,55.17402,apartment,2BR,2,1411,131.0,Dubai Internet City,Red,6,13.61,secondary_sale,779300,552
S037902,2025-01-20,Al Furjan,Al Furjan,25.02932,55.1285,apartment,1BR,1,807,75.0,Al Furjan,Red,4,23.75,secondary_sale,262200,325
S037903,2023-07-21,Umm Suqeim,Jumeirah,25.14644,55.20222,villa,5BR_villa,5,5201,483.2,Mashreq Bank,Red,35,9.2,secondary_sale,4117500,792
S037904,2026-02-16,Dubai Investment Park,DIP,24.99767,55.17597,apartment,2BR,2,1369,127.2,Jumeirah Golf Estates,Red,17,24.3,secondary_sale,336300,246
S037905,2025-02-25,Meydan,Meydan,25.16157,55.30432,villa,3BR_villa,3,2795,259.7,Business Bay,Red,24,4.98,secondary_sale,1574500,563
S037906,2022-06-04,Dubailand,Dubailand,25.02164,55.33568,apartment,1BR,1,857,79.6,Sharaf DG,Red,68,20.47,secondary_sale,109900,128
S037907,2021-03-28,Al Warqa,Al Warqa,25.19493,55.38236,villa,5BR_villa,5,6026,559.9,Creek,Green,27,10.86,secondary_sale,1267300,210
S037908,2020-08-26,The Valley,Dubai-Al Ain Road,24.95988,55.50208,villa,5BR_villa,5,6690,621.5,BurJuman (G),Green,152,34.96,secondary_sale,854300,128
S037909,2025-07-21,Jumeirah 2,Jumeirah,25.22742,55.24295,villa,5BR_villa,5,3562,331.0,BurJuman,Red,33,4.62,secondary_sale,2610200,733
S037910,2025-05-19,Dubai Production City,IMPZ,25.02506,55.23328,apartment,1BR,1,928,86.3,Jebel Ali,Red,48,19.58,secondary_sale,160700,173
S037911,2022-07-19,Dubai Studio City,Dubai Studio City,25.03672,55.2296,apartment,2BR,2,1334,124.0,MRT-1,Red,41,18.41,secondary_sale,196500,147
S037912,2021-03-31,Damac Hills,Damac Hills,25.03137,55.25661,apartment,4BR_penthouse,4,2355,218.8,BurJuman,Red,105,18.53,secondary_sale,469600,199
S037913,2023-01-08,Reem Mira,Reem,25.04302,55.28021,villa,5BR_villa,5,5477,508.8,Ibn Battuta,Red,65,17.15,secondary_sale,1805100,330
S037914,2024-10-01,Jumeirah Golf Estates,JGE,24.99988,55.17094,villa,4BR_villa,4,3806,353.6,Sharaf DG,Red,48,24.29,secondary_sale,2364000,621
S037915,2022-11-03,Bulgari Resort,Jumeirah Bay,25.21131,55.2484,apartment,4BR_penthouse,4,2463,228.8,Jumeirah Golf Estates,Red,94,3.05,secondary_sale,5741600,2331
S037916,2022-12-15,Dubai Sports City,Dubai Sports City,25.03075,55.20553,apartment,2BR,2,1331,123.7,Max,Red,99,19.76,secondary_sale,249100,187
S037917,2023-03-10,Dubai Production City,IMPZ,25.01911,55.21832,apartment,1BR,1,689,64.0,Baniyas Square,Red,114,20.59,secondary_sale,130000,189
S037918,2024-12-11,Dubai South,Dubai South,24.90537,55.16218,apartment,2BR,2,1224,113.7,First Abu Dhabi Bank,Red,109,34.36,secondary_sale,189000,154
S037919,2022-02-16,Dubai Creek Harbour,Creek,25.20603,55.34994,villa,4BR_villa,4,3584,332.9,Al Jadaf,Green,17,7.66,secondary_sale,1683300,470
S037920,2024-07-25,Emirates Hills,Emirates Hills,25.04097,55.16571,villa,3BR_villa,3,2571,238.8,UAE Exchange,Red,57,20.53,secondary_sale,2118400,824
S037921,2024-11-04,Maritime City,Maritime City,25.26491,55.25222,apartment,2BR,2,1403,130.3,Al Qiyadah,Red,42,7.85,secondary_sale,1092400,779
S037922,2024-03-02,Sobha Hartland,MBR City,25.179,55.31176,villa,4BR_villa,4,3277,304.4,World Trade Centre,Red,26,4.27,secondary_sale,2491000,760
S037923,2025-12-16,Al Nahda,Al Nahda,25.28403,55.36406,apartment,2BR,2,1194,111.0,Al Qusais,Green,10,13.21,secondary_sale,293300,246
S037924,2023-02-26,Al Qusais,Al Qusais,25.29359,55.36243,apartment,3BR,3,1826,169.6,Al Qusais,Green,3,13.9,secondary_sale,332900,182
S037925,2021-01-11,Damac Hills 2,Damac Hills,24.97332,55.27981,villa,3BR_villa,3,1295,120.3,Noor Bank,Red,85,24.9,secondary_sale,184300,142
S037926,2021-08-04,Downtown Dubai,Downtown,25.20019,55.29611,apartment,4BR_penthouse,4,3128,290.6,Al Jadaf,Green,29,2.21,secondary_sale,2442700,781
S037927,2023-02-24,Dubai Festival City,Festival City,25.22186,55.35403,apartment,4BR_penthouse,4,2545,236.4,Creek,Green,6,8.47,secondary_sale,1189100,467
S037928,2020-08-15,The Lakes,Emirates Living,25.05086,55.18596,villa,4BR_villa,4,3332,309.5,World Trade Centre,Red,92,18.55,secondary_sale,865400,260
S037929,2021-08-22,Tilal Al Ghaf,Tilal Al Ghaf,25.0234,55.2692,villa,4BR_villa,4,3073,285.5,Business Bay,Red,84,19.33,secondary_sale,629000,205
S037930,2024-08-14,Dubai Hills Estate,Mohammed Bin Rashid,25.10712,55.24116,villa,4BR_villa,4,3554,330.2,Noor Bank,Red,20,10.56,secondary_sale,1974500,556
S037931,2024-02-21,Arabian Ranches 2,Arabian Ranches,25.04662,55.27296,villa,3BR_villa,3,2211,205.4,Noor Bank,Red,46,16.74,secondary_sale,1277900,578
S037932,2022-11-08,Al Reem,Arabian Ranches,25.04433,55.26475,villa,4BR_villa,4,4013,372.8,MRT-1,Red,60,17.03,secondary_sale,1343900,335
S037933,2020-04-21,Jumeirah Park,Emirates Living,25.04636,55.18942,villa,3BR_villa,3,3071,285.3,Sharaf DG,Red,32,18.83,secondary_sale,858100,279
S037934,2023-11-02,Jumeirah Park,Emirates Living,25.05152,55.17817,villa,4BR_villa,4,4760,442.2,Discovery Gardens,Red,19,18.87,secondary_sale,3023200,635
S037935,2023-12-29,Jumeirah Beach Residence,Dubai Marina,25.07733,55.11904,apartment,2BR,2,1193,110.8,Mashreq Bank,Red,26,20.55,secondary_sale,702700,589
S037936,2025-02-24,Dubai Silicon Oasis,Dubai Silicon Oasis,25.11873,55.38191,apartment,4BR_penthouse,4,2788,259.0,Sharaf DG,Red,88,13.9,secondary_sale,603700,217
S037937,2024-03-02,Dubai Festival City,Festival City,25.23329,55.3532,apartment,1BR,1,888,82.5,Max,Red,27,8.88,secondary_sale,422900,476
S037938,2020-02-29,Damac Hills,Damac Hills,25.02429,55.26777,villa,4BR_villa,4,3703,344.0,UAE Exchange,Red,89,19.24,secondary_sale,747200,202
S037939,2020-12-24,International City,International City,25.16198,55.42268,apartment,1BR,1,824,76.5,Dubai Healthcare City,Green,51,15.43,secondary_sale,69000,84
S037940,2023-08-07,Deira,Deira,25.27161,55.32207,apartment,studio,0,424,39.3,ADCB,Red,19,9.56,secondary_sale,114000,269
S037941,2020-01-22,Discovery Gardens,Discovery Gardens,25.02826,55.14901,apartment,1BR,1,539,50.0,Discovery Gardens,Red,8,22.63,secondary_sale,54100,100
S037942,2024-04-25,Jumeirah Village Circle,JVC,25.04388,55.20479,apartment,studio,0,371,34.5,MRT-1,Red,40,18.43,secondary_sale,104100,280
S037943,2023-12-08,The Valley,Dubai-Al Ain Road,24.97797,55.47794,villa,6BR_villa,6,7969,740.4,UAE Exchange,Red,177,31.85,secondary_sale,1651400,207
S037944,2022-04-01,The Valley,Dubai-Al Ain Road,24.95157,55.46445,villa,6BR_villa,6,8078,750.5,Burj Khalifa/Dubai Mall,Red,141,33.35,secondary_sale,1211400,150
S037945,2024-03-07,Dubai Creek Harbour,Creek,25.19333,55.33771,apartment,3BR,3,1644,152.7,World Trade Centre,Red,37,6.38,secondary_sale,792800,482
S037946,2021-07-12,Falcon City of Wonders,Dubailand,25.04113,55.31905,apartment,2BR,2,1453,135.0,Noor Bank,Red,57,17.93,secondary_sale,284800,196
S037947,2025-05-28,Business Bay,Business Bay,25.19048,55.26663,apartment,1BR,1,703,65.3,Business Bay,Red,5,1.08,secondary_sale,464500,661
S037948,2022-08-17,Reem Mira,Reem,25.04864,55.27294,villa,6BR_villa,6,6792,631.0,Emirates Towers,Red,82,16.52,secondary_sale,1457800,215
S037949,2022-01-11,Town Square,Nshama,24.99555,55.25316,apartment,3BR,3,1706,158.5,MRT-1,Red,62,22.52,secondary_sale,240600,141
S037950,2021-10-21,Al Furjan,Al Furjan,25.02386,55.14514,apartment,2BR,2,1333,123.8,Discovery Gardens,Red,12,23.26,secondary_sale,312600,234
S037951,2020-11-12,Mira,Reem,25.03358,55.2695,villa,3BR_villa,3,2069,192.2,Sharaf DG,Red,47,18.2,secondary_sale,286600,139
S037952,2022-09-20,Bulgari Resort,Jumeirah Bay,25.21253,55.24967,apartment,studio,0,571,53.1,Al Ghubaiba,Green,33,3.02,secondary_sale,1190800,2085
S037953,2025-08-06,Dubai Hills Estate,Mohammed Bin Rashid,25.11193,55.25062,villa,3BR_villa,3,2865,266.1,Baniyas Square (G),Green,81,9.78,secondary_sale,1336100,466
S037954,2025-12-24,Jumeirah Golf Estates,JGE,25.00473,55.16462,villa,4BR_villa,4,4458,414.2,Jumeirah Golf Estates,Red,17,24.09,secondary_sale,3132400,703
S037955,2024-05-11,Dubai Investment Park,DIP,25.00717,55.16696,apartment,studio,0,485,45.1,Dubai Investment Park,Red,18,23.74,secondary_sale,103000,212
S037956,2021-03-21,Bukadra,Bukadra,25.19157,55.33423,apartment,3BR,3,1622,150.7,Dubai Healthcare City,Green,25,6.05,secondary_sale,469400,289
S037957,2025-04-12,The Lakes,Emirates Living,25.0632,55.17426,villa,4BR_villa,4,4205,390.7,Dubai Investment Park,Red,35,17.99,secondary_sale,2109800,502
S037958,2020-04-05,Mudon,Dubailand,25.05401,55.27428,villa,4BR_villa,4,4545,422.3,Sharaf DG,Red,44,15.92,secondary_sale,883900,194
S037959,2021-03-05,Dubai South,Dubai South,24.90969,55.17015,apartment,1BR,1,1010,93.9,Creek,Green,163,33.65,secondary_sale,110400,109
S037960,2022-02-19,Jumeirah Lake Towers,JLT,25.07705,55.14227,apartment,2BR,2,1362,126.5,Jumeirah Golf Estates,Red,27,18.85,secondary_sale,296300,218
S037961,2020-04-17,Town Square,Nshama,25.00012,55.25279,apartment,4BR_penthouse,4,1923,178.7,Danube,Red,65,22.02,secondary_sale,159500,83
S037962,2022-02-05,Dubai South,Dubai South,24.90331,55.14545,apartment,3BR,3,1334,123.9,Expo 2020,Red,25,35.17,secondary_sale,176200,132
S037963,2023-09-03,Sustainable City,Sustainable City,24.98816,55.27934,villa,3BR_villa,3,2403,223.2,Jebel Ali,Red,63,23.25,secondary_sale,731000,304
S037964,2023-09-12,Dubai Sports City,Dubai Sports City,25.03972,55.2197,apartment,2BR,2,1174,109.1,Sharaf DG,Red,37,18.36,secondary_sale,206900,176
S037965,2022-12-11,Mirdif,Mirdif,25.22825,55.42413,villa,4BR_villa,4,4071,378.2,Creek,Green,31,15.45,secondary_sale,1105700,272
S037966,2025-07-05,Falcon City of Wonders,Dubailand,25.04899,55.30766,apartment,studio,0,344,32.0,Al Qusais,Green,118,16.82,secondary_sale,96200,279
S037967,2025-10-18,Emirates Hills,Emirates Hills,25.05622,55.16564,villa,3BR_villa,3,2727,253.3,Mall of the Emirates,Red,41,19.12,secondary_sale,3276700,1202
S037968,2020-09-25,Bulgari Resort,Jumeirah Bay,25.21011,55.23644,apartment,studio,0,486,45.1,Baniyas Square,Red,38,4.08,secondary_sale,670500,1380
S037969,2020-07-17,Pearl Jumeira,Jumeirah,25.21788,55.2717,apartment,3BR,3,1365,126.8,Al Jadaf,Green,42,2.32,secondary_sale,840200,616
S037970,2024-06-04,Living Legends,Dubailand,25.07667,55.32361,apartment,studio,0,366,34.0,Financial Centre,Red,67,14.29,secondary_sale,89900,246
S037971,2020-09-14,Arabian Ranches,Arabian Ranches,25.04095,55.2734,villa,4BR_villa,4,4391,407.9,Mall of the Emirates,Red,48,17.37,secondary_sale,1222600,278
S037972,2020-11-24,La Mer,Jumeirah,25.21861,55.2705,villa,6BR_villa,6,5529,513.7,Max,Red,17,2.41,secondary_sale,4013100,726
S037973,2023-06-11,Al Barsha South,Al Barsha,25.08952,55.21305,apartment,1BR,1,739,68.7,Noor Bank,Red,26,13.47,secondary_sale,225500,305
S037974,2023-12-09,Mohammed Bin Rashid City,Mohammed Bin Rashid,25.16578,55.31319,apartment,3BR,3,2376,220.8,Dubai Investment Park,Red,99,5.24,secondary_sale,1689200,711
S037975,2022-08-08,Dubai Production City,IMPZ,25.0191,55.25357,apartment,1BR,1,909,84.5,UAE Pavilion,Red,46,19.91,secondary_sale,182400,201
S037976,2024-05-13,Dubai Creek Harbour,Creek,25.19037,55.34059,apartment,4BR_penthouse,4,1852,172.0,Danube,Red,123,6.7,secondary_sale,1437900,777
S037977,2025-08-24,Remraam,Dubailand,24.99534,55.27036,apartment,3BR,3,666,61.9,Jumeirah Golf Estates,Red,42,22.45,secondary_sale,140800,211
S037978,2022-07-01,Tilal Al Ghaf,Tilal Al Ghaf,25.02458,55.26613,villa,6BR_villa,6,6294,584.7,Al Furjan,Red,51,19.21,secondary_sale,1676700,266
S037979,2025-10-26,DIFC,DIFC,25.21353,55.29437,apartment,2BR,2,934,86.8,Financial Centre,Red,4,2.71,secondary_sale,1251900,1340
S037980,2021-05-28,Dubai Silicon Oasis,Dubai Silicon Oasis,25.12499,55.38262,apartment,2BR,2,1129,104.9,Al Qusais,Green,81,13.53,secondary_sale,165000,146
S037981,2022-11-13,Jumeirah Village Circle,JVC,25.05639,55.22843,apartment,1BR,1,730,67.9,Sharaf DG,Red,34,16.33,secondary_sale,178100,244
S037982,2022-05-06,Remraam,Dubailand,25.00491,55.23122,apartment,3BR,3,1881,174.7,Dubai Investment Park,Red,40,21.82,secondary_sale,312000,166
S037983,2020-12-07,La Mer,Jumeirah,25.22324,55.28335,apartment,2BR,2,1157,107.5,Max,Red,17,3.03,secondary_sale,639200,552
S037984,2025-08-04,Reem Mira,Reem,25.03396,55.28515,villa,4BR_villa,4,4966,461.3,Creek,Green,95,18.18,secondary_sale,1475100,297
S037985,2021-10-27,Bluewaters Island,Dubai Marina,25.08501,55.10318,apartment,1BR,1,622,57.7,Creek,Green,118,21.28,secondary_sale,325500,524
S037986,2020-08-30,Business Bay,Business Bay,25.18782,55.23878,apartment,2BR,2,1375,127.7,Business Bay,Red,4,3.73,secondary_sale,597900,435
S037987,2020-07-01,Jumeirah Bay Island,Jumeirah,25.20263,55.24743,apartment,1BR,1,812,75.5,Emirates Towers,Red,18,2.78,secondary_sale,962100,1185
S037988,2022-05-29,Deira,Deira,25.26412,55.30777,apartment,studio,0,518,48.1,Baniyas Square,Red,10,8.16,secondary_sale,93700,181
S037989,2026-04-17,Mudon,Dubailand,25.0484,55.25486,villa,6BR_villa,6,7026,652.7,Sharaf DG,Red,45,16.66,secondary_sale,2375200,338
S037990,2024-10-08,The Valley,Dubai-Al Ain Road,24.95005,55.47265,villa,4BR_villa,4,3886,361.0,Baniyas Square (G),Green,162,33.97,secondary_sale,831000,214
S037991,2022-01-19,Al Mamzar,Al Mamzar,25.28156,55.33381,apartment,studio,0,404,37.5,Abu Baker Al Siddique,Red,18,11.12,secondary_sale,91800,227
S037992,2024-07-07,Remraam,Dubailand,25.01246,55.24768,apartment,3BR,3,1651,153.4,Mashreq Bank,Red,56,20.72,secondary_sale,332300,201
S037993,2023-11-01,Jumeirah Beach Residence,Dubai Marina,25.08202,55.15026,apartment,1BR,1,691,64.2,Ibn Battuta,Red,22,17.89,secondary_sale,538500,779
S037994,2025-07-20,Expo City,Dubai South,24.97003,55.15728,apartment,1BR,1,749,69.6,Expo 2020,Red,5,27.88,secondary_sale,173900,232
S037995,2023-06-22,DAMAC Lagoons,Damac,25.06111,55.28212,villa,5BR_villa,5,6122,568.8,Jumeirah Golf Estates,Red,44,15.15,secondary_sale,2536000,414
S037996,2020-11-24,The Greens,The Greens,25.10523,55.1755,apartment,2BR,2,878,81.6,Dubai Internet City,Red,4,14.27,secondary_sale,259700,296
S037997,2023-03-03,Business Bay,Business Bay,25.1917,55.2746,apartment,3BR,3,1669,155.1,Business Bay,Red,6,0.61,secondary_sale,971200,582
S037998,2020-01-24,Al Mamzar,Al Mamzar,25.28546,55.35195,apartment,2BR,2,1104,102.6,Al Nahda,Red,11,12.54,secondary_sale,257300,233
S037999,2023-05-21,Jumeirah Village Triangle,JVT,25.06326,55.19099,apartment,1BR,1,700,65.1,Danube,Red,35,17.1,secondary_sale,175900,251
S038000,2021-07-09,Azizi Riviera,MBR City,25.17245,55.291,apartment,1BR,1,747,69.4,Baniyas Square (G),Green,45,3.22,secondary_sale,239700,321
S038001,2023-02-23,The Greens,The Greens,25.09455,55.19226,apartment,1BR,1,939,87.3,Dubai Internet City,Red,4,14.09,secondary_sale,416500,443
S038002,2025-03-21,DIFC,DIFC,25.21342,55.27505,apartment,3BR,3,1857,172.5,Financial Centre,Red,5,1.81,secondary_sale,2470300,1330
S038003,2025-03-07,Jumeirah 2,Jumeirah,25.2214,55.22733,villa,4BR_villa,4,4804,446.3,Financial Centre,Red,23,5.45,secondary_sale,4358000,907
S038004,2020-12-22,Jumeirah Lake Towers,JLT,25.06379,55.16335,apartment,2BR,2,1591,147.8,Abu Baker Al Siddique,Red,129,18.58,secondary_sale,287200,180
S038005,2020-07-02,Jumeirah 1,Jumeirah,25.22536,55.23875,villa,5BR_villa,5,5116,475.3,Financial Centre,Red,19,4.76,secondary_sale,2431800,475
S038006,2021-03-26,Sustainable City,Sustainable City,24.96448,55.29316,villa,4BR_villa,4,3660,340.1,Etisalat,Green,133,25.95,secondary_sale,627700,171
S038007,2022-11-10,La Mer,Jumeirah,25.24162,55.26419,apartment,3BR,3,1755,163.1,BurJuman,Red,22,5.05,secondary_sale,1425900,812
S038008,2021-08-07,Arabian Ranches 2,Arabian Ranches,25.06065,55.28146,villa,5BR_villa,5,4390,407.8,Salah Al Din,Red,107,15.2,secondary_sale,1223400,279
S038009,2023-12-27,Mudon,Dubailand,25.03983,55.25453,villa,5BR_villa,5,5977,555.3,UAE Pavilion,Red,54,17.61,secondary_sale,2309000,386
S038010,2020-02-15,Jumeirah Bay Island,Jumeirah,25.21499,55.25001,apartment,1BR,1,636,59.1,ADCB,Red,34,3.15,secondary_sale,671700,1056
S038011,2020-01-12,Damac Hills,Damac Hills,25.02743,55.2468,apartment,studio,0,386,35.9,Etisalat,Green,119,19.08,secondary_sale,68000,176
S038012,2022-03-18,Emirates Hills,Emirates Hills,25.04755,55.16928,villa,4BR_villa,4,3593,333.8,Al Ras,Green,117,19.72,secondary_sale,3871800,1078
S038013,2022-11-11,The Views,The Greens,25.12039,55.17377,apartment,2BR,2,1026,95.3,Dubai Internet City,Red,7,13.25,secondary_sale,460700,449
S038014,2025-12-31,Reem Mira,Reem,25.04291,55.2505,villa,4BR_villa,4,5056,469.8,Jumeirah Golf Estates,Red,47,17.32,secondary_sale,1652300,327
S038015,2024-04-28,Motor City,Motor City,25.0457,55.2489,apartment,2BR,2,921,85.6,Etisalat,Green,117,17.04,secondary_sale,291600,316
S038016,2025-06-18,Discovery Gardens,Discovery Gardens,25.03542,55.14893,apartment,3BR,3,1191,110.6,Discovery Gardens,Red,10,21.98,secondary_sale,242700,204
S038017,2026-03-28,Bulgari Resort,Jumeirah Bay,25.20198,55.2628,apartment,1BR,1,743,69.0,Al Jafiliya,Red,24,1.28,secondary_sale,1858900,2501
S038018,2023-11-22,The Lakes,Emirates Living,25.06009,55.18972,villa,3BR_villa,3,3965,368.3,Sharaf DG,Red,25,17.47,secondary_sale,1988300,502
S038019,2022-01-10,Jebel Ali,Jebel Ali,25.01907,55.08814,apartment,1BR,1,728,67.6,UAE Pavilion,Red,17,27.28,secondary_sale,124900,172
S038020,2023-10-26,Dubai Sports City,Dubai Sports City,25.03573,55.22406,apartment,studio,0,394,36.6,Ibn Battuta,Red,50,18.66,secondary_sale,101500,258
S038021,2020-03-06,Al Barsha,Al Barsha,25.11728,55.21087,apartment,2BR,2,1198,111.3,Mall of the Emirates,Red,12,10.95,secondary_sale,278000,232
S038022,2020-04-23,Jebel Ali,Jebel Ali,25.02613,55.08575,apartment,1BR,1,545,50.6,Jebel Ali,Red,19,26.88,secondary_sale,64800,119
